StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5#1_1,Q5#2_1,Q5#3_1,Q6,QID93,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q27_11,Q27_12,Q27_13,Q27_14,Q27_15,Q27_16,Q27_17,Q27_18,Q27_19,SC0,Q7 - Parent Topics,Q7 - Topics
2020-06-08 05:27:46,2020-06-08 05:39:11,IP Address,41.69.120.144,100,685,True,2020-06-08 05:39:11,R_4VAQU40P5UZ8wnf,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4818,duck,pink,Male,10,12,2007,IB,,a measure of the amount of information on a storage medium,mass/volume,Not sure,,Smaller than,it has the same volume as the original block,Smaller than,Not sure,,Twice the density of 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, and half the density of the original block",I am not sure,I am not sure,Density,,Less dense,8.685,8.685,9.846,1,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,3: Somewhat true,3: Somewhat true,2,4,5: Very true,5: Very true,1: Not at all true,4,2,4,4,5: Very true,5: Very true,5: Very true,5,,
2020-06-08 06:22:27,2020-06-08 06:28:56,IP Address,197.60.185.72,100,389,True,2020-06-08 06:28:57,R_3lLga7D0IftSceS,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4781,Sheep,blue,Male,21,04,2005,IB,,mass/volume ratio btw mass and volume,mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Same as,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Less dense,4.021,4.021,5.373,1,3: Somewhat true,3: Somewhat true,4,4,3: Somewhat true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,2,2,1: Not at all true,1: Not at all true,4,3: Somewhat true,5: Very true,4,5: Very true,15,,
2020-06-08 06:20:38,2020-06-08 06:29:17,IP Address,156.204.217.245,100,518,True,2020-06-08 06:29:17,R_2y1PopshN6VBN5z,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4789,Train,Sky,Male,22,08,2005,IB,,It is the relationship between the amount of volume of an object and its mass,volume/mass,Agree,"Because density is a property of the matter, and it can never change",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will sink,Density,,More dense,19.255,19.255,21.021,1,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,4,1: Not at all true,3: Somewhat true,3: Somewhat true,3: Somewhat true,5: Very true,1: Not at all true,5: Very true,3: Somewhat true,4,4,5: Very true,5: Very true,4,12,,
2020-06-08 06:19:58,2020-06-08 06:31:28,IP Address,41.42.145.108,100,689,True,2020-06-08 06:31:28,R_3qKY98oDm0DW3hL,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4782,ship,blue,Female,30,11,2005,IB,,density is how much space an object takes according to its mass,mass/volume,Agree,"Because density is a property of the matter, and it can never change",Smaller than,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has the same mass as the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",The blocks will float,The 2 blocks will sink,Density,,Less dense,5.74,8.461,9.367,3,4,4,3: Somewhat true,3: Somewhat true,5: Very true,3: Somewhat true,3: Somewhat true,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,1: Not at all true,3: Somewhat true,3: Somewhat true,4,3: Somewhat true,5: Very true,5: Very true,4,7,,
2020-06-08 06:21:04,2020-06-08 06:33:03,IP Address,41.68.69.51,100,718,True,2020-06-08 06:33:03,R_W6YgWq0402xmgRX,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4786,swan,blue,Male,14,12,2004,IB,,amount of particles in a specific volume,mass/volume,Disagree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has the same volume as the original block,Same as,Disagree,Because what determines if an object will sink or float is the weight of the object,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will sink,Another answer?,"weight and buoyancy forces ",Less dense,4.066,33.316,35.171,2,5: Very true,4,3: Somewhat true,5: Very true,5: Very true,4,4,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,3: Somewhat true,3: Somewhat true,2,3: Somewhat true,4,4,11,,
2020-06-08 06:20:04,2020-06-08 06:33:33,IP Address,154.141.153.153,100,809,True,2020-06-08 06:33:33,R_1FeLbrMbzNOjxgL,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4783,Snail,Sky,Male,30,05,2005,IB,,It's the thiickness of an object which equals mass/volume,mass/volume,Disagree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Bigger than,it has the same volume as the original block,Bigger than,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will float,The 2 blocks will sink,Volume only,,More dense,6.136,18.208,19.249,3,4,3: Somewhat true,3: Somewhat true,2,3: Somewhat true,1: Not at all true,4,1: Not at all true,1: Not at all true,1: Not at all true,5: Very true,2,4,5: Very true,4,2,5: Very true,5: Very true,5: Very true,7,,
2020-06-08 06:20:40,2020-06-08 06:34:14,IP Address,105.183.98.144,100,814,True,2020-06-08 06:34:14,R_2AHlffxbjOJ0VzS,,,,,30.108795166015625,31.3791961669921875,anonymous,EN,4787,"tiger ","sky ",Female,20,12,2005,IB,,"it's how much space or volume an object takes ",mass/volume,Not sure,,Smaller than,it has the same volume as the original block,Smaller than,Not sure,,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",The blocks will float,I am not sure,Another answer?,,More dense,9.702,9.702,11.815,1,3: Somewhat true,3: Somewhat true,3: Somewhat true,5: Very true,4,2,2,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,2,3: Somewhat true,2,2,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,2,,
2020-06-08 06:20:24,2020-06-08 06:35:18,IP Address,154.141.153.153,100,893,True,2020-06-08 06:35:18,R_3gNiGRsQWftbLLm,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4785,Submarine,Sky,Male,30,05,2005,IB,,"The mass per unit volume of a substance ",mass/volume,Agree,"Because density is a property of the matter, and it can never change",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Less dense,8.296,14.559,15.872,3,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,5: Very true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,3: Somewhat true,5: Very true,5: Very true,5: Very true,15,,
2020-06-08 06:24:02,2020-06-08 06:36:09,IP Address,102.188.68.73,100,726,True,2020-06-08 06:36:09,R_1eCvnV6XugzAoHM,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4780,shark,sky,Female,6,03,2006,IB,,the space that an object takes up relative to its mass,mass/volume,Disagree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Same as,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Less dense,60.227,60.227,61.705,1,3: Somewhat true,4,3: Somewhat true,5: Very true,4,1: Not at all true,2,1: Not at all true,1: Not at all true,1: Not at all true,2,1: Not at all true,2,1: Not at all true,3: Somewhat true,3: Somewhat true,4,4,5: Very true,14,,
2020-06-08 06:21:38,2020-06-08 06:36:34,IP Address,156.214.121.228,100,895,True,2020-06-08 06:36:34,R_xhFvRiGX0oOF6Fj,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4788,"Tractor ",Blue/Light Blue,Male,21,07,2005,IB,,Mass per unit of volume - The degree of how much substance,mass/volume,Disagree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Bigger than,it has half the volume of the original block,Bigger than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",The blocks will sink,The 2 blocks will sink,Density,,More dense,7.27,113.078,114.121,2,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,5: Very true,1: Not at all true,1: Not at all true,5: Very true,5: Very true,5: Very true,5: Very true,4,8,,
2020-06-08 06:21:08,2020-06-08 06:36:47,IP Address,154.141.153.153,100,938,True,2020-06-08 06:36:47,R_1IitHwXW1I1suUi,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4784,Starfish,Sky,Male,30,05,2005,IB,,Density is the mass per unit volume of a material substance,mass/volume,Disagree,Because the density can always change even if the pressure or temperature is constant,Smaller than,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Same density,52.703,52.703,54.448,1,3: Somewhat true,4,2,5: Very true,5: Very true,2,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,2,4,2,2,1: Not at all true,4,5: Very true,4,10,,
2020-06-08 06:21:03,2020-06-08 06:39:10,IP Address,102.190.243.198,100,1087,True,2020-06-08 06:39:10,R_1Fy5uQGCip44FzO,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4779,Sealion,Sky,Male,30,03,2006,IB,,"the mass per unit of any substance ",mass/volume,Not sure,,Bigger than,it has half the volume of the original block,Smaller than,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will float,The 2 blocks will sink,Another answer?,"We need to determine or know the mass of the object to see weather it will sink or not. Also, we need to know the density of the object compared to the water to see if it will float or not. So both density and mass affect weather we'll know weather the object will sink or not.",More dense,1.38,157.466,164.283,2,5: Very true,5: Very true,4,5: Very true,5: Very true,2,3: Somewhat true,5: Very true,1: Not at all true,2,1: Not at all true,3: Somewhat true,5: Very true,1: Not at all true,5: Very true,5: Very true,4,5: Very true,3: Somewhat true,7,,
2020-06-06 14:20:34,2020-06-08 06:47:49,IP Address,41.236.57.192,100,145634,True,2020-06-08 06:47:50,R_11aulbcg1rBFGWa,,,,,30.458099365234375,31.175994873046875,anonymous,EN,4756,Goat,Sky,Male,11,11,2008,National,,Mass ÷volume,mass/volume,Agree,"Because density is a property of the matter, and it can never change",Smaller than,it has twice the volume of the original block,Same as,Agree,Because what determines if an object will sink or float is the weight of the object,Twice the density of 1 kg of wood,it has half the mass of the original block,it has twice the density of the original block,"It has half the volume, and half the density of the original block",The blocks will float,I am not sure,Density,,More dense,25.102,25.102,25.842,1,1: Not at all true,5: Very true,1: Not at all true,2,5: Very true,1: Not at all true,5: Very true,5: Very true,3: Somewhat true,1: Not at all true,5: Very true,5: Very true,5: Very true,1: Not at all true,1: Not at all true,3: Somewhat true,5: Very true,1: Not at all true,1: Not at all true,5,,
2020-06-09 04:17:42,2020-06-09 04:26:26,IP Address,41.129.58.206,100,523,True,2020-06-09 04:26:26,R_1OT8QMvdNjjE98x,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4795,ant,strawberry,Male,19,06,2005,IB,,how much mass is in an object,mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Same density,10.658,64.79,65.806,3,4,3: Somewhat true,2,3: Somewhat true,4,1: Not at all true,1: Not at all true,2,1: Not at all true,1: Not at all true,4,4,4,1: Not at all true,3: Somewhat true,2,4,4,4,15,,
2020-06-09 04:18:01,2020-06-09 04:28:07,IP Address,45.96.139.27,100,606,True,2020-06-09 04:28:08,R_1gIbq0VnuSaesrY,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4805,camel,strawberry,Male,13,06,2005,IB,,mass times volume,mass X volume,Not sure,,Smaller than,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",The blocks will float,The 2 blocks will sink,Density,,More dense,2.668,5.891,6.828,7,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,3: Somewhat true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,4,2,1: Not at all true,1: Not at all true,2,2,1: Not at all true,3: Somewhat true,2,5,,
2020-06-09 04:24:45,2020-06-09 04:31:15,IP Address,45.100.214.165,100,389,True,2020-06-09 04:31:15,R_2RQdUDhiDEOwcwx,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,1499,Bear,Strawberry,Male,25,05,2005,IB,,Density is a measure of mass per volume.,mass/volume,Agree,Because the density can always change even if the pressure or temperature is constant,Smaller than,it has the same volume as the original block,Smaller than,Agree,Because what determines if an object will sink or float is the volume (how big it is),Twice the density of 1 kg of wood,it has twice the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",The blocks will sink,The 2 blocks will sink,Mass only,,Less dense,7.592,7.592,9.357,1,2,3: Somewhat true,3: Somewhat true,4,2,5: Very true,4,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,2,3: Somewhat true,1: Not at all true,5: Very true,2,2,3: Somewhat true,4,,
2020-06-09 04:21:32,2020-06-09 04:31:23,IP Address,156.214.99.237,100,590,True,2020-06-09 04:31:23,R_2wtdBK8AhdYK4gO,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4796,Armadillo,Pink,Female,8,02,2006,IB,,"Density is the solidity or the thickness of a substance ",mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Smaller than,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will float,The 2 blocks will sink,Density,,More dense,13.191,13.191,14.128,1,4,5: Very true,5: Very true,5: Very true,5: Very true,4,5: Very true,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,3: Somewhat true,4,3: Somewhat true,3: Somewhat true,4,4,4,3: Somewhat true,10,,
2020-06-09 04:23:29,2020-06-09 04:32:20,IP Address,196.159.64.222,100,531,True,2020-06-09 04:32:21,R_2QJthtFWGEbpGAN,,,,,31.2162017822265625,29.9528961181640625,anonymous,EN,4791,"warles ",blue,Male,28,09,2005,IB,,how much space is in an object,mass/volume,Not sure,,Smaller than,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Half the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",I am not sure,I am not sure,Mass only,,More dense,67.034,67.034,68.006,1,,,,,,,,,,,,,,,,,,,,5,,
2020-06-09 04:23:54,2020-06-09 04:32:33,IP Address,197.60.18.230,100,518,True,2020-06-09 04:32:33,R_2VkaBq1OfVNticG,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4808,Caterpillar,Pink,Male,11,06,2005,IB,,Density is a way to measure the amount of mass compared to the object's volume.,mass/volume,Agree,"Because density is a property of the matter, and it can never change",Same as,it has half the volume of the original block,Same as,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Less dense,62.893,62.893,63.782,1,3: Somewhat true,4,4,4,3: Somewhat true,3: Somewhat true,2,1: Not at all true,2,2,3: Somewhat true,1: Not at all true,2,2,3: Somewhat true,3: Somewhat true,2,3: Somewhat true,3: Somewhat true,14,,
2020-06-09 04:23:13,2020-06-09 04:32:57,IP Address,45.99.12.250,100,583,True,2020-06-09 04:32:57,R_3J4XPz3I7fPXhQv,,,,,31.0370941162109375,31.3843994140625,anonymous,EN,4806,"car ","pink ",Male,25,05,2005,IB,,"the degree or amount of how close the particles are in a substance ",mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",I am not sure,The 2 blocks will sink,Density,,More dense,5.967,5.967,7.115,1,4,3: Somewhat true,4,4,4,2,3: Somewhat true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,2,4,3: Somewhat true,3: Somewhat true,13,,
2020-06-09 04:25:27,2020-06-09 04:33:35,IP Address,197.51.245.255,100,487,True,2020-06-09 04:33:35,R_1AJCCdsFTelCIFP,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4793,Horse,Blue,Female,9,03,2006,IB,,"thickness ",mass/volume,Not sure,,Smaller than,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has twice the density of the original block,"It has half the volume, and half the density of the original block",I am not sure,I am not sure,Density,,Less dense,1.483,18.189,18.216,3,3: Somewhat true,3: Somewhat true,5: Very true,4,5: Very true,5: Very true,1: Not at all true,1: Not at all true,3: Somewhat true,2,4,4,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,5: Very true,5: Very true,3: Somewhat true,7,,
2020-06-09 04:19:22,2020-06-09 04:34:46,IP Address,156.196.31.104,100,923,True,2020-06-09 04:34:46,R_3kjkmQOaqaLdlE4,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4809,chick,strawberry,Male,19,02,2005,IB,,the mass within a volume of an object,mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Bigger than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,I am not sure,Density,,Less dense,6.399,6.399,8.184,1,4,5: Very true,3: Somewhat true,5: Very true,3: Somewhat true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,2,4,2,3: Somewhat true,4,4,3: Somewhat true,3: Somewhat true,14,,
2020-06-09 04:22:31,2020-06-09 04:37:14,IP Address,102.190.193.221,100,883,True,2020-06-09 04:37:14,R_10AUpBha1fPMEHp,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4807,cat,strawberry,Male,19,05,2005,IB,,how much space an object in a relation to the ammount of matter in the object,mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has half the volume of the original block,Smaller than,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has twice the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will float,The 2 blocks will sink,Density,,More dense,29.047,29.047,30.551,1,4,4,5: Very true,4,5: Very true,4,5: Very true,4,4,4,5: Very true,4,4,4,4,5: Very true,4,4,5: Very true,10,,
2020-06-09 04:20:13,2020-06-09 04:37:30,IP Address,41.130.125.253,100,1036,True,2020-06-09 04:37:30,R_3QPIakYvtJJFQxM,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4800,"beaver ","pink ",Male,22,04,2005,IB,,density is how much space does an object or substance takes up,mass/volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Smaller than,it has half the volume of the original block,Smaller than,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"it has the same volume, but half the density of the original block",The blocks will float,The 2 blocks will sink,Density,,Less dense,52.043,105.45,106.724,2,4,5: Very true,5: Very true,5: Very true,5: Very true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,4,5: Very true,5: Very true,4,4,4,5: Very true,5: Very true,8,,
2020-06-09 04:25:17,2020-06-09 04:39:42,IP Address,41.234.69.153,100,865,True,2020-06-09 04:39:43,R_3gLyzPnglaPq9mx,,,,,30.00799560546875,31.2194061279296875,anonymous,EN,4812,Cow,Strawberry,Female,6,11,2005,IB,,Density is the amount of compactness of a substance.,mass/volume,Agree,"Because density is a property of the matter, and it can never change",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,I am not sure,Density,,Same density,8.167,11.01,12.59,2,3: Somewhat true,4,3: Somewhat true,4,4,3: Somewhat true,3: Somewhat true,2,2,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,4,3: Somewhat true,13,,
2020-06-09 04:27:30,2020-06-09 04:39:49,IP Address,41.46.180.173,100,738,True,2020-06-09 04:39:50,R_3ltB0n0yYKQB3uw,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4810,cobra,green,Female,18,09,2005,IB,,it is the relation between mass and volume,mass/volume,Not sure,,Smaller than,it has twice the volume of the original block,Same as,Agree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Half the density of 1 kg of wood,it has twice the mass of the original block,it has twice the density of the original block,"It has half the volume, and half the density of the original block",The blocks will float,I am not sure,Density,,Less dense,7.868,7.868,9.272,1,3: Somewhat true,5: Very true,4,5: Very true,4,5: Very true,4,1: Not at all true,2,3: Somewhat true,4,3: Somewhat true,5: Very true,3: Somewhat true,4,3: Somewhat true,5: Very true,4,5: Very true,5,,
2020-06-09 04:27:53,2020-06-09 04:40:17,IP Address,154.132.230.161,100,744,True,2020-06-09 04:40:18,R_2EhPNGyCLaZI3A3,,,,,30.4658050537109375,30.9315948486328125,anonymous,EN,4803,Bus,Pink,Female,2,01,2006,IB,,How dense something is,mass/volume,Agree,"Because density is a property of the matter, and it can never change",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Same density,22.127,23.149,24.483,2,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,3: Somewhat true,2,2,2,2,2,2,2,2,2,1: Not at all true,3: Somewhat true,3: Somewhat true,3: Somewhat true,14,,
2020-06-09 04:27:22,2020-06-09 04:40:49,IP Address,197.60.162.3,100,807,True,2020-06-09 04:40:49,R_1Gy84d6xUMSckJy,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4802,Buffalo,Pink,Female,11,04,2005,IB,,"Density is a resisting force present in fluids ",mass/volume,Agree,"Because density is a property of the matter, and it can never change",Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Density,,Same density,18.83,18.83,20.053,1,5: Very true,3: Somewhat true,2,5: Very true,2,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,3: Somewhat true,4,2,3: Somewhat true,3: Somewhat true,14,,
2020-06-09 04:23:40,2020-06-09 04:43:12,IP Address,156.214.109.21,100,1171,True,2020-06-09 04:43:12,R_1rON8wIdVfgLemC,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4813,"crocodile ",green,Male,1,02,2006,IB,,"density is the amount of compact in an object or substance and its a measurement ",mass/volume,Not sure,,Same as,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the volume (how big it is),The same density as 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",I am not sure,The 2 blocks will float,Another answer?,"I think all of the options have an impact yet the surface area of that object is what determines the most because no matter how much weight or mass an object is if it has a big surface area it will float ",Less dense,11.296,91.796,95.772,3,3: Somewhat true,2,4,5: Very true,5: Very true,3: Somewhat true,5: Very true,3: Somewhat true,2,2,3: Somewhat true,4,5: Very true,1: Not at all true,4,3: Somewhat true,5: Very true,5: Very true,5: Very true,11,,
2020-06-09 04:32:31,2020-06-09 04:45:11,IP Address,102.43.240.12,100,760,True,2020-06-09 04:45:12,R_2tcnFm5cmCfm8P3,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4801,"bicycle ",purple/pink,Female,28,06,2005,IB,,"when an object takes a large area of an surface ",mass X volume,Disagree,"Because density is a property of the matter, and it can never change",Bigger than,it has half the volume of the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has half the density of the original block,"It has half the volume, and half the density of the original block",The blocks will sink,The 2 blocks will sink,Density,,More dense,17.867,17.867,19.006,1,5: Very true,5: Very true,5: Very true,5: Very true,5: Very true,2,1: Not at all true,1: Not at all true,1: Not at all true,1: Not at all true,4,1: Not at all true,4,1: Not at all true,3: Somewhat true,2,4,5: Very true,4,7,,
2020-06-09 05:19:30,2020-06-09 05:25:49,IP Address,45.243.27.215,100,379,True,2020-06-09 05:25:49,R_AsOHUXFLaj1pGEN,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,4836,Mantis,Strawberyy,Male,16,12,2006,IB,,Density is the depth of an object,mass X volume,Agree,"Because density is a property of the matter, and it can change only if we changed the temperature or pressure",Same as,it has the same volume as the original block,Same as,Disagree,Because what determines if an object will sink or float is the density of the object compared to the density of water.,Twice the density of 1 kg of wood,it has half the mass of the original block,it has the same density as the original block,"It has half the volume, but same density of the original block",The blocks will sink,The 2 blocks will float,Another answer?,"It does not just depend on the density, mass or volume of the material it depends on the volume of the water",Less dense,1.347,58.31,59.352,3,5: Very true,4,3: Somewhat true,5: Very true,5: Very true,2,2,2,2,2,4,2,1: Not at all true,2,5: Very true,5: Very true,4,5: Very true,4,12,,
